idno,cntry,gndr,agea,c2weight,w4q47,w4q48,w4q49,w4q50,w4q51,w4q52,w4q53,w4q54,w4q55,w4q56,w4q57,w4q58,w4q59,w4q60,gndr_lab,age_band,cntry_iso2,positive_affect_mean,distress_mean,positive_affect_z,distress_z
46977,SE,2,54,1.3404129,1,2,1,2,1,3,1,1,1,1,2,2,2,1,Female,45–64,SE,2.5,1.3333333333333333,-0.2451523777283367,-0.6913221013146087
47030,SE,2,23,1.077,2,2,2,3,2,3,2,2,3,2,3,1,2,1,Female,18–29,SE,3,2,0.44262012353696373,0.4920326480564312
47064,SE,2,69,0.7179795,1,1,1,3,1,3,1,1,1,1,1,1,2,1,Female,65+,SE,3,1.0833333333333333,0.44262012353696373,-1.1350801323287485
47146,SE,1,75,0.84222245,1,2,2,3,1,3,1,1,1,1,2,2,1,1,Male,65+,SE,3,1.3333333333333333,0.44262012353696373,-0.6913221013146087
47166,SE,1,22,1.9086951,1,1,1,4,1,4,1,1,1,1,1,2,1,1,Male,18–29,SE,4,1.0833333333333333,1.8181651260675646,-1.1350801323287485
47189,SE,1,84,0.9003843,1,2,1,4,1,4,1,3,1,1,1,1,1,1,Male,65+,SE,4,1.25,1.8181651260675646,-0.8392414449859885
47213,SE,1,61,0.6238499,1,1,2,3,1,4,1,1,1,1,1,1,1,1,Male,45–64,SE,3.5,1.0833333333333333,1.1303926248022642,-1.1350801323287485
47278,SE,1,55,0.47939107,1,1,2,3,1,3,1,2,2,1,1,2,2,1,Male,45–64,SE,3,1.4166666666666667,0.44262012353696373,-0.5434027576432284
47441,SE,1,50,1.134576,2,4,2,2,1,1,2,2,3,1,2,1,3,2,Male,45–64,SE,1.5,2.0833333333333335,-1.6206973802589375,0.6399519917278114
47457,SE,1,53,1.3310843,1,2,2,3,2,3,1,3,2,2,2,2,3,2,Male,45–64,SE,3,2,0.44262012353696373,0.4920326480564312
47460,SE,1,48,1.5962648,2,2,1,3,1,3,2,1,2,2,2,2,3,1,Male,45–64,SE,3,1.75,0.44262012353696373,0.048274617042291294
47495,SE,1,72,0.7231403,1,2,3,3,1,3,1,3,1,1,1,1,2,1,Male,65+,SE,3,1.5,0.44262012353696373,-0.3954834139718486
47523,SE,2,65,0.6220085,1,1,2,3,1,3,1,1,1,1,1,1,1,1,Female,65+,SE,3,1.0833333333333333,0.44262012353696373,-1.1350801323287485
47533,SE,1,67,0.51361907,1,1,1,4,1,4,1,1,1,1,2,1,2,1,Male,65+,SE,4,1.1666666666666667,1.8181651260675646,-0.9871607886573683
47583,SE,2,23,1.002586,1,1,2,4,1,4,1,2,2,2,2,2,2,1,Female,18–29,SE,4,1.5833333333333333,1.8181651260675646,-0.24756407030046876
47644,SE,2,33,1.0184609,1,2,2,3,1,4,1,1,1,1,1,2,2,1,Female,30–44,SE,3.5,1.3333333333333333,1.1303926248022642,-0.6913221013146087
47714,SE,1,50,1.4115865,2,2,2,2,2,1,2,2,3,2,3,1,1,1,Male,45–64,SE,1.5,1.9166666666666667,-1.6206973802589375,0.34411330438505133
47742,SE,1,18,2.4657207,1,2,2,2,1,4,1,1,2,2,2,1,1,1,Male,18–29,SE,3,1.4166666666666667,0.44262012353696373,-0.5434027576432284
47796,SE,1,56,0.7457608,1,1,1,2,1,2,1,2,2,1,2,2,1,1,Male,45–64,SE,2,1.3333333333333333,-0.9329248789936372,-0.6913221013146087
47809,SE,1,72,0.5870855,1,1,1,2,1,2,1,1,1,1,2,,1,1,Male,65+,SE,2,1.0909090909090908,-0.9329248789936372,-1.1216329192677141
47814,SE,1,40,1.4069067,1,1,1,4,1,4,1,1,1,1,1,1,1,1,Male,30–44,SE,4,1,1.8181651260675646,-1.2829994760001284
47908,SE,1,56,0.88083744,3,3,1,2,2,1,3,3,3,3,3,1,3,1,Male,45–64,SE,1.5,2.4166666666666665,-1.6206973802589375,1.2316293664133307
47957,SE,2,42,0.90187913,1,1,1,4,1,4,1,1,2,1,1,1,1,1,Female,30–44,SE,4,1.0833333333333333,1.8181651260675646,-1.1350801323287485
48017,SE,2,18,2.3605132,1,3,3,4,2,4,1,3,3,3,3,2,1,1,Female,18–29,SE,4,2.1666666666666665,1.8181651260675646,0.7878713353991909
48071,SE,2,68,0.5722349,1,2,2,3,2,3,2,2,1,1,2,1,2,1,Female,65+,SE,3,1.5833333333333333,0.44262012353696373,-0.24756407030046876
48082,SE,2,40,0.7446654,2,2,1,2,1,2,2,2,2,1,2,1,2,1,Female,30–44,SE,2,1.5833333333333333,-0.9329248789936372,-0.24756407030046876
48083,SE,1,41,1.2500128,4,3,4,2,3,1,2,3,3,2,3,1,1,1,Male,30–44,SE,1.5,2.5,-1.6206973802589375,1.379548710084711
48210,SE,2,63,0.47120935,1,2,2,3,1,2,2,2,2,1,2,1,2,2,Female,45–64,SE,2.5,1.6666666666666667,-0.2451523777283367,-0.09964472662908853
48222,SE,1,34,1.7398373,1,2,1,1,1,3,1,2,2,1,2,1,2,1,Male,30–44,SE,2,1.4166666666666667,-0.9329248789936372,-0.5434027576432284
48240,SE,2,47,0.8053903,1,1,2,1,1,1,2,2,1,1,2,1,2,1,Female,45–64,SE,1,1.4166666666666667,-2.308469881524238,-0.5434027576432284
48372,SE,1,58,0.9779586,1,2,2,2,1,1,2,1,2,1,3,1,2,1,Male,45–64,SE,1.5,1.5833333333333333,-1.6206973802589375,-0.24756407030046876
48454,SE,2,67,0.59381485,1,1,1,4,1,3,1,2,1,4,1,1,1,1,Female,65+,SE,3.5,1.3333333333333333,1.1303926248022642,-0.6913221013146087
48469,SE,2,56,0.52401876,2,2,2,3,2,3,2,3,3,3,2,2,2,2,Female,45–64,SE,3,2.25,0.44262012353696373,0.9357906790705711
48520,SE,2,61,0.48779607,1,1,1,3,1,3,1,2,1,1,1,1,1,,Female,45–64,SE,3,1.0909090909090908,0.44262012353696373,-1.1216329192677141
48616,SE,1,77,0.69879925,2,1,3,1,4,2,3,1,2,2,3,1,3,2,Male,65+,SE,1.5,2.25,-1.6206973802589375,0.9357906790705711
48630,SE,1,76,0.679054,1,1,1,4,1,3,1,1,1,1,1,1,1,1,Male,65+,SE,3.5,1,1.1303926248022642,-1.2829994760001284
48697,SE,1,46,0.9211575,2,2,1,3,1,3,2,1,2,1,2,1,1,1,Male,45–64,SE,3,1.4166666666666667,0.44262012353696373,-0.5434027576432284
48723,SE,1,51,1.1136261,1,1,1,3,1,3,2,1,1,1,1,1,1,1,Male,45–64,SE,3,1.0833333333333333,0.44262012353696373,-1.1350801323287485
48731,SE,2,70,0.5198388,1,1,2,3,1,3,2,2,1,1,1,2,2,2,Female,65+,SE,3,1.5,0.44262012353696373,-0.3954834139718486
48829,SE,2,39,0.6542483,1,1,1,4,1,4,1,1,2,1,1,1,1,1,Female,30–44,SE,4,1.0833333333333333,1.8181651260675646,-1.1350801323287485
48866,SE,2,27,0.98094404,2,1,4,3,2,3,2,2,3,3,3,2,3,2,Female,18–29,SE,3,2.4166666666666665,0.44262012353696373,1.2316293664133307
48884,SE,1,66,0.72094923,1,1,1,3,1,4,1,1,1,1,1,1,2,1,Male,65+,SE,3.5,1.0833333333333333,1.1303926248022642,-1.1350801323287485
48896,SE,2,66,0.793488,1,1,1,4,1,4,1,2,1,1,1,1,1,2,Female,65+,SE,4,1.1666666666666667,1.8181651260675646,-0.9871607886573683
48991,SE,2,69,0.678923,1,1,1,4,1,3,1,1,1,1,1,1,2,1,Female,65+,SE,3.5,1.0833333333333333,1.1303926248022642,-1.1350801323287485
48997,SE,2,47,1.319196,1,1,1,3,1,3,1,1,2,1,2,1,1,1,Female,45–64,SE,3,1.1666666666666667,0.44262012353696373,-0.9871607886573683
49039,SE,2,60,0.5949766,1,1,2,3,1,3,1,1,1,1,1,1,1,2,Female,45–64,SE,3,1.1666666666666667,0.44262012353696373,-0.9871607886573683
49050,SE,1,81,0.68131375,1,1,1,1,1,3,1,2,1,1,2,1,2,1,Male,65+,SE,2,1.25,-0.9329248789936372,-0.8392414449859885
49082,SE,1,34,1.6266087,1,2,2,3,1,2,1,2,1,1,1,1,1,2,Male,30–44,SE,2.5,1.3333333333333333,-0.2451523777283367,-0.6913221013146087
49208,SE,1,61,0.41807437,1,1,1,4,1,4,1,1,1,1,1,1,1,1,Male,45–64,SE,4,1,1.8181651260675646,-1.2829994760001284
49240,SE,1,30,1.1950564,1,2,2,3,1,3,1,2,2,2,1,1,2,1,Male,30–44,SE,3,1.5,0.44262012353696373,-0.3954834139718486
49303,SE,2,51,0.7860001,1,1,2,3,3,1,2,2,1,1,2,1,1,2,Female,45–64,SE,2,1.5833333333333333,-0.9329248789936372,-0.24756407030046876
49402,SE,2,76,0.6272008,2,2,1,1,2,2,3,1,3,1,3,2,2,1,Female,65+,SE,1.5,1.9166666666666667,-1.6206973802589375,0.34411330438505133
49458,SE,1,65,0.45183414,1,1,2,3,1,3,1,2,1,1,2,1,2,2,Male,65+,SE,3,1.4166666666666667,0.44262012353696373,-0.5434027576432284
49533,SE,2,52,4.3841815,1,2,4,4,2,3,2,1,3,1,1,2,2,2,Female,45–64,SE,3.5,1.9166666666666667,1.1303926248022642,0.34411330438505133
49540,SE,2,65,0.5945041,1,1,1,3,1,3,1,2,1,1,1,1,2,1,Female,65+,SE,3,1.1666666666666667,0.44262012353696373,-0.9871607886573683
49563,SE,1,63,0.43400618,1,1,1,3,1,3,1,1,1,1,1,1,1,1,Male,45–64,SE,3,1,0.44262012353696373,-1.2829994760001284
49650,SE,2,19,1.6621201,2,3,4,2,3,1,2,3,3,4,2,1,3,3,Female,18–29,SE,1.5,2.75,-1.6206973802589375,1.8233067410988508
49777,SE,1,23,1.0823863,1,2,3,4,1,3,1,1,1,1,1,1,2,1,Male,18–29,SE,3.5,1.3333333333333333,1.1303926248022642,-0.6913221013146087
49989,SE,1,43,1.2818282,1,1,1,3,2,4,1,1,1,1,1,1,1,1,Male,30–44,SE,3.5,1.0833333333333333,1.1303926248022642,-1.1350801323287485
50042,SE,2,26,0.95280504,1,2,1,4,1,3,1,2,2,1,3,1,1,1,Female,18–29,SE,3.5,1.4166666666666667,1.1303926248022642,-0.5434027576432284
50056,SE,2,24,2.5084596,2,1,1,3,2,3,2,1,1,1,2,1,2,1,Female,18–29,SE,3,1.4166666666666667,0.44262012353696373,-0.5434027576432284
50066,SE,1,61,0.66372660000000006,1,2,2,3,1,3,2,1,2,3,2,2,1,2,Male,45–64,SE,3,1.75,0.44262012353696373,0.048274617042291294
50168,SE,1,77,0.44350067,1,1,1,,1,3,1,1,1,1,1,1,1,1,Male,65+,SE,3,1,0.44262012353696373,-1.2829994760001284
50202,SE,2,34,0.9953863,1,3,2,3,1,3,1,1,3,1,2,1,3,1,Female,30–44,SE,3,1.6666666666666667,0.44262012353696373,-0.09964472662908853
50210,SE,2,61,0.51687354,1,1,1,4,1,3,1,1,2,2,2,1,2,1,Female,45–64,SE,3.5,1.3333333333333333,1.1303926248022642,-0.6913221013146087
50221,SE,2,62,0.49969792,1,1,1,,1,4,1,1,1,1,1,1,1,1,Female,45–64,SE,4,1,1.8181651260675646,-1.2829994760001284
50292,SE,1,46,1.2806536,2,1,2,3,1,2,2,1,2,2,2,1,2,2,Male,45–64,SE,2.5,1.6666666666666667,-0.2451523777283367,-0.09964472662908853
50348,SE,1,26,1.5163727,,,,,,,,,,,,,,,Male,18–29,SE,,,,
50414,SE,2,25,1.0627286,1,2,1,3,2,2,1,2,1,1,1,2,1,1,Female,18–29,SE,2.5,1.3333333333333333,-0.2451523777283367,-0.6913221013146087
50546,SE,2,64,0.5949766,2,2,2,2,1,2,2,1,2,1,2,1,1,1,Female,45–64,SE,2,1.5,-0.9329248789936372,-0.3954834139718486
50574,SE,2,43,0.86015826,1,1,1,3,1,3,1,1,1,1,1,1,1,1,Female,30–44,SE,3,1,0.44262012353696373,-1.2829994760001284
50650,SE,2,35,1.4565685,,,,,,,,,,,,,,,Female,30–44,SE,,,,
50733,SE,2,67,0.68061364,1,1,2,3,1,4,1,1,1,1,1,1,1,1,Female,65+,SE,3.5,1.0833333333333333,1.1303926248022642,-1.1350801323287485
50767,SE,1,50,1.2393714,1,1,1,3,2,3,1,2,1,4,2,1,1,1,Male,45–64,SE,3,1.5,0.44262012353696373,-0.3954834139718486
50770,SE,2,21,0.92318135,1,4,2,3,1,2,3,2,3,3,3,1,2,3,Female,18–29,SE,2.5,2.3333333333333335,-0.2451523777283367,1.0837100227419514
50797,SE,1,73,0.7584243,1,1,1,3,2,2,2,1,1,1,1,1,1,1,Male,65+,SE,2.5,1.1666666666666667,-0.2451523777283367,-0.9871607886573683
50829,SE,1,35,1.6192849,1,1,2,1,1,3,1,2,1,1,1,1,2,1,Male,30–44,SE,2,1.25,-0.9329248789936372,-0.8392414449859885
50899,SE,2,47,0.85455793,1,1,1,3,1,4,1,1,1,1,1,1,1,1,Female,45–64,SE,3.5,1,1.1303926248022642,-1.2829994760001284
50933,SE,2,38,1.251438,1,3,4,1,2,1,1,3,2,2,3,1,2,1,Female,30–44,SE,1,2.0833333333333335,-2.308469881524238,0.6399519917278114
50973,SE,2,57,0.6429637,1,1,1,3,2,3,1,2,1,1,1,1,1,1,Female,45–64,SE,3,1.1666666666666667,0.44262012353696373,-0.9871607886573683
51140,SE,2,72,1.0330243,1,1,1,3,1,3,1,2,1,1,1,1,2,2,Female,65+,SE,3,1.25,0.44262012353696373,-0.8392414449859885
51163,SE,1,18,2.115105,3,2,2,2,4,2,3,4,2,2,2,1,3,2,Male,18–29,SE,2,2.5,-0.9329248789936372,1.379548710084711
51294,SE,2,74,0.52115387,1,1,2,3,1,3,1,1,2,3,1,1,1,1,Female,65+,SE,3,1.3333333333333333,0.44262012353696373,-0.6913221013146087
51393,SE,2,22,1.2687762,1,1,3,2,1,3,1,2,3,3,3,1,1,2,Female,18–29,SE,2.5,1.8333333333333333,-0.2451523777283367,0.19619396071367112
51400,SE,2,70,0.66931945,1,1,2,4,1,4,1,2,1,1,2,1,1,2,Female,65+,SE,4,1.3333333333333333,1.8181651260675646,-0.6913221013146087
51466,SE,2,41,0.83761215,2,1,1,3,1,2,2,2,1,1,2,2,2,2,Female,30–44,SE,2.5,1.5833333333333333,-0.2451523777283367,-0.24756407030046876
51518,SE,2,87,0.6560732,1,1,1,2,2,2,1,1,1,1,1,1,2,1,Female,65+,SE,2,1.1666666666666667,-0.9329248789936372,-0.9871607886573683
51668,SE,2,42,0.83950555,2,2,3,2,3,2,2,2,3,2,2,3,3,2,Female,30–44,SE,2,2.4166666666666665,-0.9329248789936372,1.2316293664133307
51802,SE,2,38,1.3297979,,,,,,,,,,,,,,,Female,30–44,SE,,,,
51937,SE,2,67,0.72856647,1,1,3,3,,4,1,1,1,1,2,1,2,1,Female,65+,SE,3.5,1.3636363636363635,1.1303926248022642,-0.6375332490704705
52017,SE,2,78,0.7291403,1,1,2,3,1,3,1,2,1,1,1,1,1,1,Female,65+,SE,3,1.1666666666666667,0.44262012353696373,-0.9871607886573683
52036,SE,2,39,0.8525846,1,1,2,3,1,3,1,1,1,1,1,1,1,1,Female,30–44,SE,3,1.0833333333333333,0.44262012353696373,-1.1350801323287485
52040,SE,1,73,0.7843244,1,1,1,2,1,2,1,2,1,1,1,1,1,1,Male,65+,SE,2,1.0833333333333333,-0.9329248789936372,-1.1350801323287485
52067,SE,1,33,1.545568,2,1,1,3,1,2,2,2,1,1,2,1,1,1,Male,30–44,SE,2.5,1.3333333333333333,-0.2451523777283367,-0.6913221013146087
52133,SE,2,30,1.002586,2,1,2,3,2,2,1,1,2,2,2,1,2,2,Female,30–44,SE,2.5,1.6666666666666667,-0.2451523777283367,-0.09964472662908853
52238,SE,2,46,1.6477443,1,2,2,3,2,2,1,1,2,2,3,2,1,1,Female,45–64,SE,2.5,1.6666666666666667,-0.2451523777283367,-0.09964472662908853
52244,SE,1,39,1.3786178,2,2,3,3,2,3,3,2,1,1,1,3,2,3,Male,30–44,SE,3,2.0833333333333335,0.44262012353696373,0.6399519917278114
52283,SE,1,52,0.83676875,1,1,1,3,1,4,1,1,1,1,1,1,2,1,Male,45–64,SE,3.5,1.0833333333333333,1.1303926248022642,-1.1350801323287485
52376,SE,1,64,0.5315995,1,1,1,3,1,3,1,1,1,1,2,1,1,1,Male,45–64,SE,3,1.0833333333333333,0.44262012353696373,-1.1350801323287485
52423,SE,2,62,0.62905455,2,2,2,2,3,1,2,3,2,3,3,2,2,3,Female,45–64,SE,1.5,2.4166666666666665,-1.6206973802589375,1.2316293664133307
52427,SE,1,57,0.44527823,2,2,1,2,1,2,2,3,1,1,1,2,2,1,Male,45–64,SE,2,1.5833333333333333,-0.9329248789936372,-0.24756407030046876
52433,SE,2,29,0.89039266,3,3,3,3,1,3,3,2,2,4,4,1,3,2,Female,18–29,SE,3,2.5833333333333335,0.44262012353696373,1.5274680537560912
52450,SE,2,28,1.38513,1,2,2,4,1,4,1,2,1,1,2,2,2,1,Female,18–29,SE,4,1.5,1.8181651260675646,-0.3954834139718486
52486,SE,1,62,0.6073625,4,2,2,2,2,2,3,3,3,4,3,1,1,2,Male,45–64,SE,2,2.5,-0.9329248789936372,1.379548710084711
52573,SE,1,56,0.75953853,2,4,3,,3,2,2,4,2,1,2,3,3,2,Male,45–64,SE,2,2.5833333333333335,-0.9329248789936372,1.5274680537560912
52592,SE,2,22,1.2532104,3,4,2,2,2,2,3,4,3,2,3,2,1,2,Female,18–29,SE,2,2.5833333333333335,-0.9329248789936372,1.5274680537560912
52610,SE,2,67,0.54534024,1,1,2,3,1,3,1,2,1,1,1,1,2,1,Female,65+,SE,3,1.25,0.44262012353696373,-0.8392414449859885
52620,SE,1,69,0.95453346,1,1,1,3,1,3,1,2,1,1,1,1,1,1,Male,65+,SE,3,1.0833333333333333,0.44262012353696373,-1.1350801323287485
52881,SE,1,42,2.3011372,1,2,2,2,1,3,2,1,2,2,2,2,2,1,Male,30–44,SE,2.5,1.6666666666666667,-0.2451523777283367,-0.09964472662908853
52916,SE,2,31,0.8239067,1,2,1,2,1,2,1,1,1,1,1,1,2,1,Female,30–44,SE,2,1.1666666666666667,-0.9329248789936372,-0.9871607886573683
52928,SE,2,53,0.7975724,2,3,3,3,1,2,2,2,1,1,1,1,2,1,Female,45–64,SE,2.5,1.6666666666666665,-0.2451523777283367,-0.09964472662908894
52931,SE,2,69,0.6750939,1,2,1,3,1,2,1,2,1,1,1,1,2,2,Female,65+,SE,2.5,1.3333333333333333,-0.2451523777283367,-0.6913221013146087
53107,SE,1,64,0.57723737,1,1,1,2,1,2,1,2,1,1,2,1,1,1,Male,45–64,SE,2,1.1666666666666667,-0.9329248789936372,-0.9871607886573683
53122,SE,2,32,0.9575061,2,4,3,3,1,1,2,2,2,3,3,2,1,1,Female,30–44,SE,2,2.1666666666666665,-0.9329248789936372,0.7878713353991909
53182,SE,1,54,0.8918429,1,2,2,3,2,2,1,2,1,1,1,1,1,1,Male,45–64,SE,2.5,1.3333333333333333,-0.2451523777283367,-0.6913221013146087
53198,SE,2,66,0.7375308,3,3,4,2,1,2,3,3,4,4,4,1,3,3,Female,65+,SE,2,3,-0.9329248789936372,2.267064772112991
53218,SE,1,83,0.66672564,1,1,1,3,1,3,2,2,1,1,1,1,1,1,Male,65+,SE,3,1.1666666666666667,0.44262012353696373,-0.9871607886573683
53241,SE,2,68,0.84824353,1,1,1,3,1,3,1,1,1,1,1,1,1,1,Female,65+,SE,3,1,0.44262012353696373,-1.2829994760001284
53311,SE,1,38,1.6852831,2,1,2,2,1,1,2,1,2,1,1,2,2,2,Male,30–44,SE,1.5,1.5833333333333333,-1.6206973802589375,-0.24756407030046876
53351,SE,2,62,0.48209184,1,2,2,3,1,3,1,1,1,2,1,2,2,1,Female,45–64,SE,3,1.4166666666666667,0.44262012353696373,-0.5434027576432284
53369,SE,1,73,1.0803586,1,2,2,3,1,3,1,3,1,1,1,1,1,1,Male,65+,SE,3,1.3333333333333333,0.44262012353696373,-0.6913221013146087
53431,SE,1,57,0.6543906,1,2,2,2,2,3,2,1,2,1,1,2,2,1,Male,45–64,SE,2.5,1.5833333333333333,-0.2451523777283367,-0.24756407030046876
53445,SE,2,62,0.42337093,2,1,2,3,1,2,2,2,2,1,2,1,2,2,Female,45–64,SE,2.5,1.6666666666666667,-0.2451523777283367,-0.09964472662908853
53453,SE,2,76,0.9871061,1,2,1,2,1,3,1,1,1,1,2,1,2,1,Female,65+,SE,2.5,1.25,-0.2451523777283367,-0.8392414449859885
53458,SE,2,37,0.7914769,1,1,2,4,1,3,1,1,1,1,1,1,1,1,Female,30–44,SE,3.5,1.0833333333333333,1.1303926248022642,-1.1350801323287485
53469,SE,2,29,0.8625091,2,3,3,2,2,2,1,2,3,2,2,2,3,2,Female,18–29,SE,2,2.25,-0.9329248789936372,0.9357906790705711
53482,SE,1,51,0.9858938,1,3,1,2,1,3,1,1,2,1,2,1,1,1,Male,45–64,SE,2.5,1.3333333333333333,-0.2451523777283367,-0.6913221013146087
53495,SE,2,37,1.6022947,1,2,2,3,1,3,2,1,3,3,3,3,2,1,Female,30–44,SE,3,2,0.44262012353696373,0.4920326480564312
53530,SE,2,65,0.7474453,1,1,2,4,1,4,1,2,1,1,1,1,2,1,Female,65+,SE,4,1.25,1.8181651260675646,-0.8392414449859885
53748,SE,1,74,0.79326475,1,2,1,2,2,2,1,1,1,1,1,1,2,1,Male,65+,SE,2,1.25,-0.9329248789936372,-0.8392414449859885
53830,SE,1,70,1.0480593,1,1,1,2,1,4,1,1,1,1,1,1,1,1,Male,65+,SE,3,1,0.44262012353696373,-1.2829994760001284
53835,SE,1,82,0.46863946,1,1,2,3,1,3,1,1,1,1,1,1,1,1,Male,65+,SE,3,1.0833333333333333,0.44262012353696373,-1.1350801323287485
53871,SE,1,44,4.3577056,2,2,2,2,2,2,2,1,2,2,2,1,1,1,Male,30–44,SE,2,1.6666666666666667,-0.9329248789936372,-0.09964472662908853
53880,SE,2,35,2.2931073,4,4,4,1,2,2,4,4,4,4,4,4,4,2,Female,30–44,SE,1.5,3.6666666666666665,-1.6206973802589375,3.4504195214840303
53977,SE,1,67,0.91662705,3,3,2,2,2,2,2,3,2,3,3,2,3,1,Male,65+,SE,2,2.4166666666666665,-0.9329248789936372,1.2316293664133307
54005,SE,1,34,2.094676,1,2,3,4,2,3,1,2,2,1,2,1,2,2,Male,30–44,SE,3.5,1.75,1.1303926248022642,0.048274617042291294
54433,SE,1,72,1.0934508,2,2,2,2,3,2,2,2,2,2,2,2,2,2,Male,65+,SE,2,2.0833333333333335,-0.9329248789936372,0.6399519917278114
54495,SE,1,70,0.68131375,1,,1,3,1,2,1,1,1,1,1,1,2,1,Male,65+,SE,2.5,1.0909090909090908,-0.2451523777283367,-1.1216329192677141
54549,SE,1,74,0.8078926,1,4,1,4,2,2,1,1,1,4,1,1,1,1,Male,65+,SE,3,1.5833333333333335,0.44262012353696373,-0.24756407030046837
54626,SE,1,63,0.5397293,2,3,3,2,1,2,2,3,2,2,1,1,2,1,Male,45–64,SE,2,1.9166666666666667,-0.9329248789936372,0.34411330438505133
54655,SE,2,35,1.4375988,1,1,1,3,1,3,1,1,2,2,3,1,2,1,Female,30–44,SE,3,1.4166666666666665,0.44262012353696373,-0.5434027576432289
54657,SE,1,43,1.3949105,1,2,2,4,1,3,1,2,1,1,1,1,2,1,Male,30–44,SE,3.5,1.3333333333333333,1.1303926248022642,-0.6913221013146087
54676,SE,2,46,1.301973,1,2,1,3,1,2,1,1,1,1,2,1,1,1,Female,45–64,SE,2.5,1.1666666666666667,-0.2451523777283367,-0.9871607886573683
54704,SE,1,57,0.862222,3,2,1,2,1,2,1,2,3,3,3,2,2,1,Male,45–64,SE,2,2,-0.9329248789936372,0.4920326480564312
54747,SE,1,68,0.849694,1,1,1,2,1,1,1,3,1,1,1,1,1,1,Male,65+,SE,1.5,1.1666666666666667,-1.6206973802589375,-0.9871607886573683
54750,SE,1,71,0.4733782,1,2,2,2,1,2,1,1,2,2,2,2,2,2,Male,65+,SE,2,1.6666666666666667,-0.9329248789936372,-0.09964472662908853
54856,SE,1,61,0.6238499,1,1,2,4,1,4,1,1,1,1,2,2,1,1,Male,45–64,SE,4,1.25,1.8181651260675646,-0.8392414449859885
54870,SE,2,66,0.66040105,2,2,3,2,2,2,2,3,2,2,2,1,3,3,Female,65+,SE,2,2.25,-0.9329248789936372,0.9357906790705711
54944,SE,2,79,0.7487403,2,2,2,2,1,2,2,2,2,1,2,1,2,1,Female,65+,SE,2,1.6666666666666667,-0.9329248789936372,-0.09964472662908853
54952,SE,2,72,1.0402179,1,2,1,3,1,3,2,1,1,1,2,1,2,1,Female,65+,SE,3,1.3333333333333333,0.44262012353696373,-0.6913221013146087
55089,SE,1,49,0.8804271,1,1,2,1,1,2,1,1,2,1,1,1,2,1,Male,45–64,SE,1.5,1.25,-1.6206973802589375,-0.8392414449859885
55201,SE,2,61,0.6109315,1,2,2,2,2,2,1,2,2,1,2,1,2,1,Female,45–64,SE,2,1.5833333333333333,-0.9329248789936372,-0.24756407030046876
55205,SE,1,44,4.782968,3,3,,2,3,4,2,2,3,2,3,2,2,2,Male,30–44,SE,3,2.4545454545454546,0.44262012353696373,1.2988654317185038
55223,SE,2,48,0.87133634,1,1,1,3,1,2,1,1,2,2,1,1,1,2,Female,45–64,SE,2.5,1.25,-0.2451523777283367,-0.8392414449859885
55316,SE,1,56,0.8891742,1,2,2,3,1,3,2,2,1,1,1,1,,1,Male,45–64,SE,3,1.3636363636363635,0.44262012353696373,-0.6375332490704705
55371,SE,2,75,1.155397,3,3,3,2,2,2,3,2,2,2,2,2,2,2,Female,65+,SE,2,2.3333333333333335,-0.9329248789936372,1.0837100227419514
55378,SE,2,29,1.1229326,1,1,1,4,1,4,2,1,2,1,1,1,1,1,Female,18–29,SE,4,1.1666666666666667,1.8181651260675646,-0.9871607886573683
55409,SE,1,85,0.62219006,2,2,2,2,1,2,1,2,2,1,1,1,1,1,Male,65+,SE,2,1.4166666666666667,-0.9329248789936372,-0.5434027576432284
55447,SE,1,37,1.2403061,2,2,2,2,1,2,1,2,2,2,2,1,2,2,Male,30–44,SE,2,1.75,-0.9329248789936372,0.048274617042291294
55520,SE,2,65,0.49969792,1,2,2,2,1,3,1,2,2,1,2,2,2,2,Female,65+,SE,2.5,1.6666666666666667,-0.2451523777283367,-0.09964472662908853
55595,SE,1,30,1.9131933,3,1,2,2,3,1,3,4,3,3,3,2,2,3,Male,30–44,SE,1.5,2.6666666666666665,-1.6206973802589375,1.6753873974274707
55608,SE,2,71,0.65904117,1,2,2,4,2,4,2,2,2,1,2,1,1,1,Female,65+,SE,4,1.5833333333333333,1.8181651260675646,-0.24756407030046876
55659,SE,1,42,0.9219043,1,1,2,3,1,3,1,2,1,1,1,1,1,1,Male,30–44,SE,3,1.1666666666666667,0.44262012353696373,-0.9871607886573683
55662,SE,1,28,2.434491,2,2,1,2,3,2,2,3,1,1,2,2,2,1,Male,18–29,SE,2,1.8333333333333333,-0.9329248789936372,0.19619396071367112
55750,SE,1,76,0.88769853,1,1,2,2,1,2,1,1,1,1,1,1,1,1,Male,65+,SE,2,1.0833333333333333,-0.9329248789936372,-1.1350801323287485
55764,SE,1,49,0.9049732,3,2,2,3,1,3,2,2,2,3,3,1,2,2,Male,45–64,SE,3,2.0833333333333335,0.44262012353696373,0.6399519917278114
55895,SE,2,51,1.0051057,1,1,1,4,1,3,1,1,1,1,1,1,1,1,Female,45–64,SE,3.5,1,1.1303926248022642,-1.2829994760001284
56054,SE,1,59,0.7824961,2,2,2,1,4,1,1,4,3,3,2,4,1,1,Male,45–64,SE,1,2.4166666666666665,-2.308469881524238,1.2316293664133307
